product_id,product_name,vendor,category,price,original_price,rating,review_count,in_stock,sku,tags,description,created_at,image_url,product_url,is_discounted,discount_amount,discount_percentage,stock_status,created_date,created_year,created_month,created_month_name,price_category,rating_category
468,Premium Stencil Set,StyleCraft,Art,15.32,23.65,4.2,7,0,SKU-ART-0468,"creative, drawing, painting",High-quality premium stencil set from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-09 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Stencil,https://scrapingsandbox.com/product/468,1,8.33,35.22,Out of Stock,2023-01-09,2023,1,January,Budget,Very Good
469,Eco-Friendly Charm,ArtisanHub,Jewelry,34.87,,4.4,146,1,SKU-JEW-0469,"accessories, handmade",High-quality eco-friendly charm from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-10 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Charm,https://scrapingsandbox.com/product/469,0,0.0,0.0,In Stock,2023-11-10,2023,11,November,Budget,Very Good
470,Lightweight Laptop Sleeve,PageTurner,Electronics,72.93,,3.7,223,1,SKU-ELE-0470,"gadgets, digital",High-quality lightweight laptop sleeve from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-07 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Laptop,https://scrapingsandbox.com/product/470,0,0.0,0.0,In Stock,2023-08-07,2023,8,August,Affordable,Good
471,Compact Ice Scraper,TechVault,Automotive,29.03,,4.8,394,0,SKU-AUT-0471,"car, accessories, travel",High-quality compact ice scraper from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-19 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Ice,https://scrapingsandbox.com/product/471,0,0.0,0.0,Out of Stock,2022-10-19,2022,10,October,Budget,Excellent
472,Eco-Friendly Picture Frame,TasteBud,Home & Garden,59.95,,3.4,202,0,SKU-HOM-0472,"living room, garden",High-quality eco-friendly picture frame from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-29 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Picture,https://scrapingsandbox.com/product/472,0,0.0,0.0,Out of Stock,2022-07-29,2022,7,July,Affordable,Average
473,Lightweight Massage Gun,SoundWave,Health,152.52,241.16,3.2,249,1,SKU-HEA-0473,wellness,High-quality lightweight massage gun from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-16 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Massage,https://scrapingsandbox.com/product/473,1,88.64,36.76,In Stock,2023-03-16,2023,3,March,Luxury,Average
474,Handcrafted Zinc Tablets,TechVault,Health,155.69,214.56,4.5,191,1,SKU-HEA-0474,fitness,High-quality handcrafted zinc tablets from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-20 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Zinc,https://scrapingsandbox.com/product/474,1,58.87,27.44,In Stock,2022-03-20,2022,3,March,Luxury,Excellent
475,Eco-Friendly Fixative Spray,AutoParts Pro,Art,199.19,257.28,3.7,211,1,SKU-ART-0475,"drawing, painting",High-quality eco-friendly fixative spray from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-08 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Fixative,https://scrapingsandbox.com/product/475,1,58.09,22.58,In Stock,2023-03-08,2023,3,March,Luxury,Good
476,Wireless Science Kit,AutoParts Pro,Toys,18.39,,4.3,323,1,SKU-TOY-0476,"kids, fun, educational",High-quality wireless science kit from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-12 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Science,https://scrapingsandbox.com/product/476,0,0.0,0.0,In Stock,2022-02-12,2022,2,February,Budget,Very Good
477,Organic Polo Shirt,PageTurner,Clothing,30.02,,3.7,54,1,SKU-CLO-0477,"fashion, streetwear, casual",High-quality organic polo shirt from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-23 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Polo,https://scrapingsandbox.com/product/477,0,0.0,0.0,In Stock,2022-11-23,2022,11,November,Budget,Good
478,Compact Gym Bag,AutoParts Pro,Sports,13.39,,3.4,245,1,SKU-SPO-0478,"fitness, workout, training",High-quality compact gym bag from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-21 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Gym,https://scrapingsandbox.com/product/478,0,0.0,0.0,In Stock,2022-09-21,2022,9,September,Budget,Average
479,Portable Throw Pillow,CozyCorner,Home & Garden,65.29,106.93,3.4,355,1,SKU-HOM-0479,"decor, kitchen, living room",High-quality portable throw pillow from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-08 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Throw,https://scrapingsandbox.com/product/479,1,41.64,38.94,In Stock,2022-07-08,2022,7,July,Affordable,Average
480,Pro Highlighters,HomeNest,Office Supplies,151.15,,4.3,207,1,SKU-OFF-0480,"stationery, organization, school",High-quality pro highlighters from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-18 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Highlighters,https://scrapingsandbox.com/product/480,0,0.0,0.0,In Stock,2022-02-18,2022,2,February,Luxury,Very Good
481,Premium Action Figure,SoundWave,Toys,116.38,,4.5,209,1,SKU-TOY-0481,"kids, educational, creative",High-quality premium action figure from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-06 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Action,https://scrapingsandbox.com/product/481,0,0.0,0.0,In Stock,2022-09-06,2022,9,September,Premium,Excellent
482,Pro Exfoliator,CozyCorner,Beauty,155.35,,3.9,198,1,SKU-BEA-0482,skincare,High-quality pro exfoliator from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-20 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Exfoliator,https://scrapingsandbox.com/product/482,0,0.0,0.0,In Stock,2023-09-20,2023,9,September,Luxury,Good
483,Lightweight Throw Pillow,AutoParts Pro,Home & Garden,170.73,253.01,4.6,95,0,SKU-HOM-0483,"decor, kitchen, living room",High-quality lightweight throw pillow from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-21 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Throw,https://scrapingsandbox.com/product/483,1,82.28,32.52,Out of Stock,2023-09-21,2023,9,September,Luxury,Excellent
484,Organic Ab Wheel,NovaTech,Sports,35.29,56.31,3.8,335,1,SKU-SPO-0484,"outdoor, gym",High-quality organic ab wheel from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-19 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Ab,https://scrapingsandbox.com/product/484,1,21.02,37.33,In Stock,2023-08-19,2023,8,August,Budget,Good
485,Professional Synthesizer Patch,NovaTech,Music,73.54,,3.4,136,1,SKU-MUS-0485,recording,High-quality professional synthesizer patch from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-13 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Synthesizer,https://scrapingsandbox.com/product/485,0,0.0,0.0,In Stock,2023-09-13,2023,9,September,Affordable,Average
486,Smart Monitor Stand,MindBooks,Electronics,80.41,,3.4,204,1,SKU-ELE-0486,"wireless, USB",High-quality smart monitor stand from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-07 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Monitor,https://scrapingsandbox.com/product/486,0,0.0,0.0,In Stock,2023-12-07,2023,12,December,Affordable,Average
487,Classic USB-C Hub,GlowUp,Electronics,69.3,,4.0,142,1,SKU-ELE-0487,"tech, digital, wireless",High-quality classic usb-c hub from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-30 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=USB-C,https://scrapingsandbox.com/product/487,0,0.0,0.0,In Stock,2022-05-30,2022,5,May,Affordable,Very Good
488,Heavy-Duty Beanie,NovaTech,Clothing,121.62,,3.2,55,1,SKU-CLO-0488,"apparel, streetwear, casual",High-quality heavy-duty beanie from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-11 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Beanie,https://scrapingsandbox.com/product/488,0,0.0,0.0,In Stock,2023-10-11,2023,10,October,Premium,Average
489,Portable Essential Oil,SoundWave,Health,13.89,,4.6,394,1,SKU-HEA-0489,"wellness, medical, fitness",High-quality portable essential oil from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-04 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Essential,https://scrapingsandbox.com/product/489,0,0.0,0.0,In Stock,2023-12-04,2023,12,December,Budget,Excellent
490,Ultra Beanie,CozyCorner,Clothing,52.43,72.28,3.5,474,1,SKU-CLO-0490,apparel,High-quality ultra beanie from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-16 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Beanie,https://scrapingsandbox.com/product/490,1,19.85,27.46,In Stock,2022-11-16,2022,11,November,Affordable,Good
491,Premium Fitness Tracker,DeskMate,Sports,122.51,190.53,3.9,209,0,SKU-SPO-0491,"fitness, workout, outdoor",High-quality premium fitness tracker from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-04 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Fitness,https://scrapingsandbox.com/product/491,1,68.02,35.7,Out of Stock,2022-10-04,2022,10,October,Premium,Good
492,Smart Tea Collection,PawPal,Food & Beverage,113.75,,3.7,190,0,SKU-FOO-0492,"snacks, drinks",High-quality smart tea collection from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-08 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Tea,https://scrapingsandbox.com/product/492,0,0.0,0.0,Out of Stock,2023-01-08,2023,1,January,Premium,Good
493,Pro Pendant,PlayZone,Jewelry,178.56,245.2,4.3,24,1,SKU-JEW-0493,"accessories, luxury, sterling",High-quality pro pendant from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-03 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Pendant,https://scrapingsandbox.com/product/493,1,66.64,27.18,In Stock,2022-05-03,2022,5,May,Luxury,Very Good
494,Essential Hair Oil,ArtisanHub,Beauty,188.87,,3.2,289,0,SKU-BEA-0494,"skincare, cosmetics",High-quality essential hair oil from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-09 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Hair,https://scrapingsandbox.com/product/494,0,0.0,0.0,Out of Stock,2022-03-09,2022,3,March,Luxury,Average
495,Wireless Granola,UrbanThread,Food & Beverage,13.31,,4.9,464,0,SKU-FOO-0495,"organic, gourmet, drinks",High-quality wireless granola from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-19 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Granola,https://scrapingsandbox.com/product/495,0,0.0,0.0,Out of Stock,2023-06-19,2023,6,June,Budget,Excellent
